latitude,longitude,tick,Company,radius,TROBA,CODIGO
,,,,,MAG901,MAG9010935
,,,,,MAG901,MAG9010936
,,,,,MAG901,MAG9010937
,,,,,MAG901,MAG9010938
,,,,,MAG901,MAG9010941
,,,,,MAG901,MAG9010942
,,,,,MAG901,MAG9010943
,,,,,MAG901,MAG9010944
,,,,,MAG901,MAG9010945
,,,,,MAG901,MAG9010946
,,,,,MAG901,MAG9010947
,,,,,MAG901,MAG9010948
,,,,,MAG901,MAG9010951
,,,,,MAG901,MAG9010952
,,,,,MAG901,MAG9010953
,,,,,MAG901,MAG9010954
,,,,,MAG901,MAG9010955
,,,,,MAG901,MAG9010956
,,,,,MAG901,MAG9010957
,,,,,MAG901,MAG9010958
,,,,,MAG901,MAG9010961
,,,,,MAG901,MAG9010962
,,,,,MAG901,MAG9010963
,,,,,MAG901,MAG9010964
,,,,,MAG901,MAG9010965
,,,,,MAG901,MAG9010966
,,,,,MAG901,MAG9010967
,,,,,MAG901,MAG9010968
,,,,,MAG901,MAG9010971
,,,,,MAG901,MAG9010972
,,,,,MAG901,MAG9010973
,,,,,MAG901,MAG9010974
,,,,,MAG901,MAG9010975
,,,,,MAG901,MAG9010976
,,,,,MAG901,MAG9010977
,,,,,MAG901,MAG9010978
,,,,,MAG901,MAG9011211
,,,,,MAG901,MAG9011212
,,,,,MAG901,MAG9011213
,,,,,MAG901,MAG9011214
,,,,,MAG901,MAG9011215
,,,,,MAG901,MAG9011216
,,,,,MAG901,MAG9011217
,,,,,MAG901,MAG9011221
,,,,,MAG901,MAG9011222
,,,,,MAG901,MAG9011223
,,,,,MAG901,MAG9011224
,,,,,MAG901,MAG9011225
,,,,,MAG901,MAG9011226
,,,,,MAG901,MAG9011227
,,,,,MAG901,MAG9011228
,,,,,MAG901,MAG9011251
,,,,,MAG901,MAG9011252
,,,,,MAG901,MAG9011253
,,,,,MAG901,MAG9011261
,,,,,MAG901,MAG9011262
,,,,,MAG901,MAG9011263
,,,,,MAG901,MAG9011264
,,,,,MAG901,MAG9011281
,,,,,MAG901,MAG9011282
,,,,,MAG901,MAG9011331
,,,,,MAG901,MAG9011332
,,,,,MAG901,MAG9011333
,,,,,MAG901,MAG9011334
,,,,,MAG901,MAG9011335
,,,,,MAG901,MAG9011336
,,,,,MAG901,MAG9011337
,,,,,MAG901,MAG9011341
,,,,,MAG901,MAG9011342
,,,,,MAG901,MAG9011343
,,,,,MAG901,MAG9011344
,,,,,MAG901,MAG9011345
,,,,,MAG901,MAG9011346
,,,,,MAG901,MAG9011347
,,,,,MAG901,MAG9011351
,,,,,MAG901,MAG9011352
,,,,,MAG901,MAG9011353
,,,,,MAG901,MAG9011354
,,,,,MAG901,MAG9011355
,,,,,MAG901,MAG9011356
,,,,,MAG901,MAG9011357
,,,,,MAG901,MAG9011358
,,,,,MAG901,MAG9011361
,,,,,MAG901,MAG9011362
,,,,,MAG901,MAG9011363
,,,,,MAG901,MAG9011364
,,,,,MAG901,MAG9011365
,,,,,MAG901,MAG9011366
,,,,,MAG901,MAG9011371
,,,,,MAG901,MAG9011372
,,,,,MAG901,MAG9011373
,,,,,MAG901,MAG9011431
,,,,,MAG901,MAG9011432
,,,,,MAG901,MAG9011433
,,,,,MAG901,MAG9011434
,,,,,MAG901,MAG9011435
,,,,,MAG901,MAG9011436
,,,,,MAG901,MAG9011437
,,,,,MAG901,MAG9011438
,,,,,MAG901,MAG9011471
,,,,,MAG901,MAG9011472
,,,,,MAG901,MAG9011473
,,,,,MAG901,MAG9011474
,,,,,MAG901,MAG9011475
,,,,,MAG901,MAG9011476
,,,,,MAG901,MAG9011477
,,,,,MAG901,MAG9011478
,,,,,MAG901,MAG9011481
,,,,,MAG901,MAG9011482
,,,,,MAG901,MAG9011483
,,,,,MAG901,MAG9011484
,,,,,MAG901,MAG9011551
,,,,,MAG901,MAG9011552
,,,,,MAG901,MAG9011553
,,,,,MAG901,MAG9011554
,,,,,MAG901,MAG9011555
,,,,,MAG901,MAG9011556
,,,,,MAG901,MAG9011557
,,,,,MAG901,MAG9011561
,,,,,MAG901,MAG9011562
,,,,,MAG901,MAG9011563
,,,,,MAG901,MAG9011564
,,,,,MAG901,MAG9011565
,,,,,MAG901,MAG9011631
,,,,,MAG901,MAG9011632
,,,,,MAG901,MAG9011633
,,,,,MAG901,MAG9011634
,,,,,MAG901,MAG9011635
,,,,,MAG901,MAG9011636
,,,,,MAG901,MAG9011637
,,,,,MAG901,MAG9011638
,,,,,MAG901,MAG9011711
,,,,,MAG901,MAG9011712
,,,,,MAG901,MAG9011713
,,,,,MAG901,MAG9011714
,,,,,MAG901,MAG9011715
,,,,,MAG901,MAG9011716
,,,,,MAG901,MAG9011741
,,,,,MAG901,MAG9011742
,,,,,MAG901,MAG9011743
,,,,,MAG901,MAG9011744
,,,,,MAG901,MAG9011771
,,,,,MAG901,MAG9011772
,,,,,MAG901,MAG9011773
,,,,,MAG901,MAG9011774
,,,,,MAG901,MAG9011775
,,,,,MAG901,MAG9011776
,,,,,MAG901,MAG9012011
,,,,,MAG901,MAG9012012
,,,,,MAG901,MAG9012013
,,,,,MAG901,MAG9012014
,,,,,MAG901,MAG9012015
,,,,,MAG901,MAG9012016
,,,,,MAG901,MAG9012017
,,,,,MAG901,MAG9012018
,,,,,MAG901,MAG9012021
,,,,,MAG901,MAG9012022
,,,,,MAG901,MAG9012023
,,,,,MAG901,MAG9012024
,,,,,MAG901,MAG9012025
,,,,,MAG901,MAG9012026
,,,,,MAG901,MAG9012027
,,,,,MAG901,MAG9012028
,,,,,MAG901,MAG9012031
,,,,,MAG901,MAG9012032
,,,,,MAG901,MAG9012033
,,,,,MAG901,MAG9012034
,,,,,MAG901,MAG9012035
,,,,,MAG901,MAG9012036
,,,,,MAG901,MAG9012037
,,,,,MAG901,MAG9012038
,,,,,MAG901,MAG9012041
,,,,,MAG901,MAG9012042
,,,,,MAG901,MAG9012043
,,,,,MAG901,MAG9012044
,,,,,MAG901,MAG9012045
,,,,,MAG901,MAG9012046
,,,,,MAG901,MAG9012051
,,,,,MAG901,MAG9012052
,,,,,MAG901,MAG9012053
,,,,,MAG901,MAG9012054
,,,,,MAG901,MAG9012111
,,,,,MAG901,MAG9012112
,,,,,MAG901,MAG9012113
,,,,,MAG901,MAG9012114
,,,,,MAG901,MAG9012115
,,,,,MAG901,MAG9012116
,,,,,MAG901,MAG9012117
,,,,,MAG901,MAG9012118
,,,,,MAG901,MAG9012121
,,,,,MAG901,MAG9012122
,,,,,MAG901,MAG9012123
,,,,,MAG901,MAG9012124
,,,,,MAG901,MAG9012125
,,,,,MAG901,MAG9012126
,,,,,MAG901,MAG9012127
,,,,,MAG901,MAG9012131
,,,,,MAG901,MAG9012132
,,,,,MAG901,MAG9012133
,,,,,MAG901,MAG9012134
,,,,,MAG901,MAG9012135
,,,,,MAG901,MAG9012136
,,,,,MAG901,MAG9012137
,,,,,MAG901,MAG9012138
,,,,,MAG901,MAG9012141
,,,,,MAG901,MAG9012142
,,,,,MAG901,MAG9012143
,,,,,MAG901,MAG9012144
,,,,,MAG901,MAG9012151
,,,,,MAG901,MAG9012152
,,,,,MAG901,MAG9012153
,,,,,MAG901,MAG9012154
,,,,,MAG901,MAG9012155
,,,,,MAG901,MAG9012156
,,,,,MAG901,MAG9012157
,,,,,MAG901,MAG9012158
,,,,,MAG901,MAG9012221
,,,,,MAG901,MAG9012222
,,,,,MAG901,MAG9012241
,,,,,MAG901,MAG9012242
,,,,,MAG901,MAG9012243
,,,,,MAG901,MAG9012244
,,,,,MAG901,MAG9012245
,,,,,MAG901,MAG9012246
,,,,,MAG901,MAG9012247
,,,,,MAG901,MAG9012248
,,,,,MAG901,MAG9012251
,,,,,MAG901,MAG9012252
,,,,,MAG901,MAG9012253
,,,,,MAG901,MAG9012254
,,,,,MAG901,MAG9012255
,,,,,MAG901,MAG9012256
,,,,,MAG901,MAG9012257
,,,,,MAG901,MAG9012258
,,,,,MAG901,MAG9012261
,,,,,MAG901,MAG9012262
,,,,,MAG901,MAG9012263
,,,,,MAG901,MAG9012264
,,,,,MAG901,MAG9012265
,,,,,MAG901,MAG9012266
,,,,,MAG901,MAG9012267
,,,,,MAG901,MAG9012268
,,,,,MAG901,MAG9012271
,,,,,MAG901,MAG9012272
,,,,,MAG901,MAG9012273
,,,,,MAG901,MAG9012274
,,,,,MAG901,MAG9012275
,,,,,MAG901,MAG9012276
,,,,,MAG901,MAG9012277
,,,,,MAG901,MAG9012278
,,,,,MAG901,MAG9012281
,,,,,MAG901,MAG9012282
,,,,,MAG901,MAG9012283
,,,,,MAG901,MAG9012284
,,,,,MAG901,MAG9012285
,,,,,MAG901,MAG9012286
,,,,,MAG901,MAG9012287
,,,,,MAG901,MAG9012288
,,,,,MAG901,MAG9012611
,,,,,MAG901,MAG9012612
,,,,,MAG901,MAG9012615
,,,,,MAG901,MAG9012741
,,,,,MAG901,MAG9012742
,,,,,MAG901,MAG9012743
,,,,,MAG901,MAG9012744
,,,,,MAG901,MAG9012745
,,,,,MAG901,MAG9012746
,,,,,MAG901,MAG9012747
,,,,,MAG901,MAG9012751
,,,,,MAG901,MAG9012752
,,,,,MAG901,MAG9012753
,,,,,MAG901,MAG9012754
,,,,,MAG901,MAG9012757
,,,,,MAG901,MAG9012771
,,,,,MAG901,MAG9012772
,,,,,MAG901,MAG9012773
,,,,,MAG901,MAG9012774
,,,,,MAG901,MAG9012775
,,,,,MAG901,MAG9012776
,,,,,MAG901,MAG9012811
,,,,,MAG901,MAG9012812
,,,,,MAG901,MAG9012813
,,,,,MAG901,MAG9012814
,,,,,MAG901,MAG9012815
,,,,,MAG901,MAG9012816
,,,,,MAG901,MAG9012817
,,,,,MAG901,MAG9012818
,,,,,MAG901,MAG9012821
,,,,,MAG901,MAG9012822
,,,,,MAG901,MAG9012823
,,,,,MAG901,MAG9012824
,,,,,MAG901,MAG9012825
,,,,,MAG901,MAG9012826
,,,,,MAG901,MAG9012827
,,,,,MAG901,MAG9012828
,,,,,MAG901,MAG9012831
,,,,,MAG901,MAG9012832
,,,,,MAG901,MAG9012833
,,,,,MAG901,MAG9012834
,,,,,MAG901,MAG9012835
,,,,,MAG901,MAG9012836
,,,,,MAG901,MAG9012837
,,,,,MAG901,MAG9012838
,,,,,MAG901,MAG9012871
,,,,,MAG901,MAG9012872
,,,,,MAG901,MAG9012873
,,,,,MAG901,MAG9012874
,,,,,MAG901,MAG9012875
,,,,,MAG901,MAG9012876
,,,,,MAG901,MAG9012881
,,,,,MAG901,MAG9012882
,,,,,MAG901,MAG9012883
,,,,,MAG901,MAG9012884
,,,,,MAG901,MAG9012885
,,,,,MAG901,MAG9012886
,,,,,MAG901,MAG9012887
,,,,,MAG901,MAG9012888
,,,,,MAG901,MAG9013021
,,,,,MAG901,MAG9013022
,,,,,MAG901,MAG9013023
,,,,,MAG901,MAG9013024
,,,,,MAG901,MAG9013025
,,,,,MAG901,MAG9013026
,,,,,MAG901,MAG9013027
,,,,,MAG901,MAG9013028
,,,,,MAG901,MAG9013211
,,,,,MAG901,MAG9013212
,,,,,MAG901,MAG9013213
,,,,,MAG901,MAG9013214
,,,,,MAG901,MAG9013215
,,,,,MAG901,MAG9013216
,,,,,MAG901,MAG9013217
,,,,,MAG901,MAG9013221
,,,,,MAG901,MAG9013222
,,,,,MAG901,MAG9013223
,,,,,MAG901,MAG9013224
,,,,,MAG901,MAG9013225
,,,,,MAG901,MAG9013226
,,,,,MAG901,MAG9013227
,,,,,MAG901,MAG9013228
,,,,,MAG901,MAG9013241
,,,,,MAG901,MAG9013242
,,,,,MAG901,MAG9013243
,,,,,MAG901,MAG9013244
,,,,,MAG901,MAG9013245
,,,,,MAG901,MAG9013246
,,,,,MAG901,MAG9013281
,,,,,MAG901,MAG9013282
,,,,,MAG901,MAG9013283
,,,,,MAG901,MAG9013284
,,,,,MAG901,MAG9013285
,,,,,MAG901,MAG9013286
,,,,,MAG901,MAG9013287
,,,,,MAG901,MAG9013288
,,,,,MAG902,MAG9020111
,,,,,MAG902,MAG9020112
,,,,,MAG902,MAG9020113
,,,,,MAG902,MAG9020114
,,,,,MAG902,MAG9020115
,,,,,MAG902,MAG9020116
,,,,,MAG902,MAG9020117
,,,,,MAG902,MAG9020118
,,,,,MAG902,MAG9020141
,,,,,MAG902,MAG9020142
,,,,,MAG902,MAG9020143
,,,,,MAG902,MAG9020144
,,,,,MAG902,MAG9020145
,,,,,MAG902,MAG9020146
,,,,,MAG902,MAG9020151
,,,,,MAG902,MAG9020152
,,,,,MAG902,MAG9020153
,,,,,MAG902,MAG9020154
,,,,,MAG902,MAG9020155
,,,,,MAG902,MAG9020156
,,,,,MAG902,MAG9020157
,,,,,MAG902,MAG9020158
,,,,,MAG902,MAG9020171
,,,,,MAG902,MAG9020172
,,,,,MAG902,MAG9020173
,,,,,MAG902,MAG9020174
,,,,,MAG902,MAG9020175
,,,,,MAG902,MAG9020221
,,,,,MAG902,MAG9020222
,,,,,MAG902,MAG9020223
,,,,,MAG902,MAG9020224
,,,,,MAG902,MAG9020225
,,,,,MAG902,MAG9020226
,,,,,MAG902,MAG9020227
,,,,,MAG902,MAG9020228
,,,,,MAG902,MAG9020231
,,,,,MAG902,MAG9020232
,,,,,MAG902,MAG9020233
,,,,,MAG902,MAG9020234
,,,,,MAG902,MAG9020235
,,,,,MAG902,MAG9020236
,,,,,MAG902,MAG9020237
,,,,,MAG902,MAG9020241
,,,,,MAG902,MAG9020242
,,,,,MAG902,MAG9020243
,,,,,MAG902,MAG9020244
,,,,,MAG902,MAG9020245
,,,,,MAG902,MAG9020246
,,,,,MAG902,MAG9020247
,,,,,MAG902,MAG9020331
,,,,,MAG902,MAG9020332
,,,,,MAG902,MAG9020333
,,,,,MAG902,MAG9020334
,,,,,MAG902,MAG9020341
,,,,,MAG902,MAG9020342
,,,,,MAG902,MAG9020343
,,,,,MAG902,MAG9020344
,,,,,MAG902,MAG9020371
,,,,,MAG902,MAG9020372
,,,,,MAG902,MAG9020373
,,,,,MAG902,MAG9020374
,,,,,MAG902,MAG9020377
,,,,,MAG902,MAG9020378
,,,,,MAG902,MAG9020381
,,,,,MAG902,MAG9020382
,,,,,MAG902,MAG9020383
,,,,,MAG902,MAG9020384
,,,,,MAG902,MAG9020385
,,,,,MAG902,MAG9020386
,,,,,MAG902,MAG9020387
,,,,,MAG902,MAG9020388
,,,,,MAG902,MAG9020411
,,,,,MAG902,MAG9020412
,,,,,MAG902,MAG9020413
,,,,,MAG902,MAG9020414
,,,,,MAG902,MAG9020415
,,,,,MAG902,MAG9020416
,,,,,MAG902,MAG9020417
,,,,,MAG902,MAG9020418
,,,,,MAG902,MAG9020421
,,,,,MAG902,MAG9020422
,,,,,MAG902,MAG9020423
,,,,,MAG902,MAG9020424
,,,,,MAG902,MAG9020425
,,,,,MAG902,MAG9020426
,,,,,MAG902,MAG9020427
,,,,,MAG902,MAG9020428
,,,,,MAG902,MAG9020431
,,,,,MAG902,MAG9020432
,,,,,MAG902,MAG9020433
,,,,,MAG902,MAG9020434
,,,,,MAG902,MAG9020521
,,,,,MAG902,MAG9020522
,,,,,MAG902,MAG9020523
,,,,,MAG902,MAG9020524
,,,,,MAG902,MAG9020525
,,,,,MAG902,MAG9020526
,,,,,MAG902,MAG9020527
,,,,,MAG902,MAG9020528
,,,,,MAG902,MAG9020621
,,,,,MAG902,MAG9020622
,,,,,MAG902,MAG9020623
,,,,,MAG902,MAG9020624
,,,,,MAG902,MAG9020625
,,,,,MAG902,MAG9020626
,,,,,MAG902,MAG9020627
,,,,,MAG902,MAG9020628
,,,,,MAG902,MAG9020641
,,,,,MAG902,MAG9020642
,,,,,MAG902,MAG9020643
,,,,,MAG902,MAG9020644
,,,,,MAG902,MAG9020645
,,,,,MAG902,MAG9020646
,,,,,MAG902,MAG9020647
,,,,,MAG902,MAG9020648
,,,,,MAG902,MAG9020711
,,,,,MAG902,MAG9020712
,,,,,MAG902,MAG9020713
,,,,,MAG902,MAG9020821
,,,,,MAG902,MAG9020822
,,,,,MAG902,MAG9020823
,,,,,MAG902,MAG9020824
,,,,,MAG902,MAG9020825
,,,,,MAG902,MAG9020826
,,,,,MAG902,MAG9020827
,,,,,MAG902,MAG9020828
,,,,,MAG902,MAG9020831
,,,,,MAG902,MAG9020832
,,,,,MAG902,MAG9020833
,,,,,MAG902,MAG9020834
,,,,,MAG902,MAG9020835
,,,,,MAG902,MAG9020836
,,,,,MAG902,MAG9020837
,,,,,MAG902,MAG9020841
,,,,,MAG902,MAG9020842
,,,,,MAG902,MAG9020843
,,,,,MAG902,MAG9020844
,,,,,MAG902,MAG9020845
,,,,,MAG902,MAG9020846
,,,,,MAG902,MAG9020847
,,,,,MAG902,MAG9020848
,,,,,MAG902,MAG9020881
,,,,,MAG902,MAG9020882
,,,,,MAG902,MAG9020883
,,,,,MAG902,MAG9020884
,,,,,MAG902,MAG9020885
,,,,,MAG902,MAG9020886
,,,,,MAG902,MAG9020887
,,,,,MAG902,MAG9020921
,,,,,MAG902,MAG9020922
,,,,,MAG902,MAG9020923
,,,,,MAG902,MAG9020924
,,,,,MAG902,MAG9020925
,,,,,MAG902,MAG9020926
,,,,,MAG902,MAG9020927
,,,,,MAG902,MAG9020928
,,,,,MAG902,MAG9020931
,,,,,MAG902,MAG9020932
,,,,,MAG902,MAG9020933
,,,,,MAG902,MAG9020934
,,,,,MAG902,MAG9020935
,,,,,MAG902,MAG9020936
,,,,,MAG902,MAG9020937
,,,,,MAG902,MAG9020938
,,,,,MAG902,MAG9020941
,,,,,MAG902,MAG9020942
,,,,,MAG902,MAG9020943
,,,,,MAG902,MAG9020944
,,,,,MAG902,MAG9020945
,,,,,MAG902,MAG9020946
,,,,,MAG902,MAG9020947
,,,,,MAG902,MAG9020948
,,,,,MAG902,MAG9020951
,,,,,MAG902,MAG9020952
,,,,,MAG902,MAG9020953
,,,,,MAG902,MAG9020954
,,,,,MAG902,MAG9020955
,,,,,MAG902,MAG9020956
,,,,,MAG902,MAG9020957
,,,,,MAG902,MAG9020958
,,,,,MAG902,MAG9020961
,,,,,MAG902,MAG9020962
,,,,,MAG902,MAG9020963
,,,,,MAG902,MAG9020964
,,,,,MAG902,MAG9020965
,,,,,MAG902,MAG9020966
,,,,,MAG902,MAG9020967
,,,,,MAG902,MAG9020968
,,,,,MAG902,MAG9020971
,,,,,MAG902,MAG9020972
,,,,,MAG902,MAG9020973
,,,,,MAG902,MAG9020974
,,,,,MAG902,MAG9020975
,,,,,MAG902,MAG9020976
,,,,,MAG902,MAG9020977
,,,,,MAG902,MAG9020978
,,,,,MAG902,MAG9020981
,,,,,MAG902,MAG9020982
,,,,,MAG902,MAG9020983
,,,,,MAG902,MAG9020984
,,,,,MAG902,MAG9020985
,,,,,MAG902,MAG9020986
,,,,,MAG902,MAG9020987
,,,,,MAG902,MAG9021021
,,,,,MAG902,MAG9021022
,,,,,MAG902,MAG9021023
,,,,,MAG902,MAG9021024
,,,,,MAG902,MAG9021025
,,,,,MAG902,MAG9021026
,,,,,MAG902,MAG9021027
,,,,,MAG902,MAG9021028
,,,,,MAG902,MAG9021031
,,,,,MAG902,MAG9021032
,,,,,MAG902,MAG9021033
,,,,,MAG902,MAG9021034
,,,,,MAG902,MAG9021035
,,,,,MAG902,MAG9021036
,,,,,MAG902,MAG9021037
,,,,,MAG902,MAG9021038
,,,,,MAG902,MAG9021041
,,,,,MAG902,MAG9021042
,,,,,MAG902,MAG9021043
,,,,,MAG902,MAG9021044
,,,,,MAG902,MAG9021045
,,,,,MAG902,MAG9021046
,,,,,MAG902,MAG9021047
,,,,,MAG902,MAG9021048
,,,,,MAG902,MAG9021051
,,,,,MAG902,MAG9021052
,,,,,MAG902,MAG9021053
,,,,,MAG902,MAG9021054
,,,,,MAG902,MAG9021055
,,,,,MAG902,MAG9021056
,,,,,MAG902,MAG9021057
,,,,,MAG902,MAG9021058
,,,,,MAG902,MAG9021061
,,,,,MAG902,MAG9021062
,,,,,MAG902,MAG9021063
,,,,,MAG902,MAG9021064
,,,,,MAG902,MAG9021065
,,,,,MAG902,MAG9021071
,,,,,MAG902,MAG9021072
,,,,,MAG902,MAG9021073
,,,,,MAG902,MAG9021074
,,,,,MAG902,MAG9021077
,,,,,MAG902,MAG9021078
,,,,,MAG902,MAG9021081
,,,,,MAG902,MAG9021082
,,,,,MAG902,MAG9021083
,,,,,MAG902,MAG9021084
,,,,,MAG902,MAG9021085
,,,,,MAG902,MAG9021086
,,,,,MAG902,MAG9021087
,,,,,MAG902,MAG9021088
,,,,,MAG902,MAG9021121
,,,,,MAG902,MAG9021122
,,,,,MAG902,MAG9021123
,,,,,MAG902,MAG9021124
,,,,,MAG902,MAG9021125
,,,,,MAG902,MAG9021126
,,,,,MAG902,MAG9021161
,,,,,MAG902,MAG9021162
,,,,,MAG902,MAG9021163
,,,,,MAG902,MAG9021167
,,,,,MAG902,MAG9021171
,,,,,MAG902,MAG9021172
,,,,,MAG902,MAG9021173
,,,,,MAG902,MAG9021174
,,,,,MAG902,MAG9021175
,,,,,MAG902,MAG9021231
,,,,,MAG902,MAG9021234
,,,,,MAG902,MAG9021235
,,,,,MAG902,MAG9021236
,,,,,MAG902,MAG9021237
,,,,,MAG902,MAG9021238
,,,,,MAG902,MAG9021241
,,,,,MAG902,MAG9021242
,,,,,MAG902,MAG9021245
,,,,,MAG902,MAG9021246
,,,,,MAG902,MAG9021247
,,,,,MAG902,MAG9021248
,,,,,MAG902,MAG9021251
,,,,,MAG902,MAG9021252
,,,,,MAG902,MAG9021253
,,,,,MAG902,MAG9021254
,,,,,MAG902,MAG9021255
,,,,,MAG902,MAG9021256
,,,,,MAG902,MAG9021257
,,,,,MAG902,MAG9021263
,,,,,MAG902,MAG9021264
,,,,,MAG902,MAG9021265
,,,,,MAG902,MAG9021266
,,,,,MAG902,MAG9021267
,,,,,MAG902,MAG9021268
,,,,,MAG902,MAG9021271
,,,,,MAG902,MAG9021272
,,,,,MAG902,MAG9021273
,,,,,MAG902,MAG9021274
,,,,,MAG902,MAG9021275
,,,,,MAG902,MAG9021276
,,,,,MAG902,MAG9021277
,,,,,MAG902,MAG9021278
,,,,,MAG902,MAG9021281
,,,,,MAG902,MAG9021282
,,,,,MAG902,MAG9021283
,,,,,MAG902,MAG9021284
,,,,,MAG902,MAG9021285
,,,,,MAG902,MAG9021286
,,,,,MAG902,MAG9021541
,,,,,MAG902,MAG9021542
,,,,,MAG902,MAG9021543
,,,,,MAG902,MAG9021544
,,,,,MAG902,MAG9021545
,,,,,MAG902,MAG9021546
,,,,,MAG902,MAG9021561
,,,,,MAG902,MAG9021562
,,,,,MAG902,MAG9021563
,,,,,MAG902,MAG9021564
,,,,,MAG902,MAG9021565
,,,,,MAG902,MAG9021566
,,,,,MAG902,MAG9021567
,,,,,MAG902,MAG9021568
,,,,,MAG902,MAG9021581
,,,,,MAG902,MAG9021582
,,,,,MAG902,MAG9021583
,,,,,MAG902,MAG9021584
,,,,,MAG902,MAG9021585
,,,,,MAG902,MAG9021586
,,,,,MAG902,MAG9021587
,,,,,MAG902,MAG9021588
,,,,,MAG902,MAG9021721
,,,,,MAG902,MAG9021722
,,,,,MAG902,MAG9021723
,,,,,MAG902,MAG9021727
,,,,,MAG902,MAG9021728
,,,,,MAG902,MAG9021731
,,,,,MAG902,MAG9021732
,,,,,MAG902,MAG9021733
,,,,,MAG902,MAG9021734
,,,,,MAG902,MAG9021735
,,,,,MAG902,MAG9021736
,,,,,MAG902,MAG9021737
,,,,,MAG902,MAG9021738
,,,,,MAG902,MAG9021781
,,,,,MAG902,MAG9021782
,,,,,MAG902,MAG9021783
,,,,,MAG902,MAG9021784
,,,,,MAG902,MAG9021787
,,,,,MAG902,MAG9021788
,,,,,MAG902,MAG9022011
,,,,,MAG902,MAG9022026
,,,,,MAG902,MAG9022031
,,,,,MAG902,MAG9022032
,,,,,MAG902,MAG9022033
,,,,,MAG902,MAG9022034
,,,,,MAG902,MAG9022035
,,,,,MAG902,MAG9022036
,,,,,MAG902,MAG9022037
,,,,,MAG902,MAG9022561
,,,,,MAG902,MAG9022562
,,,,,MAG902,MAG9022563
,,,,,MAG902,MAG9022564
,,,,,MAG902,MAG9022565
,,,,,MAG902,MAG9022566
,,,,,MAG902,MAG9022567
,,,,,MAG902,MAG9022611
,,,,,MAG902,MAG9022612
,,,,,MAG902,MAG9022613
,,,,,MAG902,MAG9022614
,,,,,MAG902,MAG9022615
,,,,,MAG902,MAG9022616
,,,,,MAG902,MAG9022617
,,,,,MAG902,MAG9022631
,,,,,MAG902,MAG9022632
,,,,,MAG902,MAG9022633
,,,,,MAG902,MAG9022636
,,,,,MAG902,MAG9022735
,,,,,MAG902,MAG9022736
,,,,,MAG902,MAG9022737
,,,,,MAG902,MAG9022738
,,,,,MAG902,MAG9022761
,,,,,MAG902,MAG9022762
,,,,,MAG902,MAG9022763
,,,,,MAG902,MAG9022764
,,,,,MAG902,MAG9022765
,,,,,MAG902,MAG9022766
,,,,,MAG902,MAG9022767
,,,,,MAG902,MAG9022768
,,,,,MAG902,MAG9022781
,,,,,MAG902,MAG9022782
,,,,,MAG902,MAG9022783
,,,,,MAG902,MAG9022784
,,,,,MAG902,MAG9022785
,,,,,MAG902,MAG9022786
,,,,,MAG902,MAG9022787
,,,,,MAG902,MAG9022788
,,,,,MAG902,MAG9022811
,,,,,MAG902,MAG9022812
,,,,,MAG902,MAG9022921
,,,,,MAG902,MAG9022922
,,,,,MAG902,MAG9022923
,,,,,MAG902,MAG9022924
,,,,,MAG902,MAG9022925
,,,,,MAG902,MAG9022926
,,,,,MAG902,MAG9022927
,,,,,MAG902,MAG9022928
,,,,,MAG902,MAG9022931
,,,,,MAG902,MAG9022932
,,,,,MAG902,MAG9022941
,,,,,MAG902,MAG9022942
,,,,,MAG902,MAG9022943
,,,,,MAG902,MAG9022944
,,,,,MAG902,MAG9022945
,,,,,MAG902,MAG9022946
,,,,,MAG902,MAG9022971
,,,,,MAG902,MAG9022972
,,,,,MAG902,MAG9022973
,,,,,MAG902,MAG9022974
,,,,,MAG902,MAG9022975
,,,,,MAG902,MAG9022976
,,,,,MAG902,MAG9022977
,,,,,MAG902,MAG9022978
,,,,,MAG902,MAG9022981
,,,,,MAG902,MAG9022982
,,,,,MAG902,MAG9022983
,,,,,MAG902,MAG9022984
,,,,,MAG902,MAG9022985
,,,,,MAG902,MAG9022986
,,,,,MAG902,MAG9022987
,,,,,MAG902,MAG9022988
,,,,,MAG902,MAG9023021
,,,,,MAG902,MAG9023022
,,,,,MAG902,MAG9023023
,,,,,MAG902,MAG9023024
,,,,,MAG902,MAG9023025
,,,,,MAG902,MAG9023026
,,,,,MAG902,MAG9023027
,,,,,MAG902,MAG9023028
,,,,,MAG902,MAG9023041
,,,,,MAG902,MAG9023042
,,,,,MAG902,MAG9023043
,,,,,MAG902,MAG9023044
,,,,,MAG902,MAG9023045
,,,,,MAG902,MAG9023046
,,,,,MAG902,MAG9023047
,,,,,MAG902,MAG9023048
,,,,,MAG902,MAG9023051
,,,,,MAG902,MAG9023052
,,,,,MAG902,MAG9023053
,,,,,MAG902,MAG9023054
,,,,,MAG902,MAG9023055
,,,,,MAG902,MAG9023056
,,,,,MAG902,MAG9023057
,,,,,MAG902,MAG9023061
,,,,,MAG902,MAG9023062
,,,,,MAG902,MAG9023063
,,,,,MAG902,MAG9023071
,,,,,MAG902,MAG9023072
,,,,,MAG902,MAG9023074
,,,,,MAG902,MAG9023081
,,,,,MAG902,MAG9023082
,,,,,MAG902,MAG9023083
,,,,,MAG902,MAG9023084
,,,,,MAG902,MAG9023085
,,,,,MAG902,MAG9023086
,,,,,MAG902,MAG9023087
,,,,,MAG902,MAG9023088
