latitude_x,longitude_x,tick,Company,distance,longitude_y,latitude_y,TROBA,CODIGO
-77.0329467,-11.956855,INC000001840069,TELEFONICA DEL PERU,91.86423550502805,-77.01451499,-12.17511262,CRG354,CRG3540731
-77.03294098,-12.02639311,INC000001841593,TELEFONICA DEL PERU,91.81495853867057,-77.01509777,-12.17575265,CRG354,CRG3541001
-77.03292212,-11.91396591,INC000001845619,TELEFONICA DEL PERU,91.89453709373535,-77.01474448,-12.17542774,CRG354,CRG3541002
-77.03291638,-12.03198643,INC000001844270,TELEFONICA DEL PERU,91.81126804190514,-77.01532973,-12.17558038,CRG354,CRG3541003
-77.03290785,-12.11400623,INC000001847288,TELEFONICA DEL PERU,91.75294698267226,-77.01476271,-12.17540953,CRG354,CRG3541004
-77.03287523,-12.05447222,INC000001850174,TELEFONICA DEL PERU,91.79502572358733,-77.01470806,-12.17538139,CRG354,CRG3541005
-77.03286508,-12.05396216,INC000001847362,TELEFONICA DEL PERU,91.79535373103629,-77.01468982,-12.1753996,CRG354,CRG3541006
-77.03284729,-11.91396665,INC000001846790,TELEFONICA DEL PERU,91.89428008222464,-77.01494948,-12.17592209,CRG354,CRG3541007
-77.032837,-12.12176,INC000001845008,TELEFONICA DEL PERU,91.74732431358397,-77.01613498,-12.17690732,CRG354,CRG3541201
-77.0328255,-12.028861,INC000001828756,TELEFONICA DEL PERU,91.8130491302885,-77.0161402,-12.17691187,CRG354,CRG3541202
-77.03282231,-12.12935845,INC000001844230,TELEFONICA DEL PERU,91.74194143438363,-77.01614568,-12.1769154,CRG354,CRG3541203
-77.0328155,-12.02768547,INC000001843181,TELEFONICA DEL PERU,91.81387660923984,-77.01615062,-12.17691881,CRG354,CRG3541204
-77.03280645,-12.09680483,INC000001680027,TELEFONICA DEL PERU,91.76495886618287,-77.01615505,-12.17692281,CRG354,CRG3541205
-77.03279807,-11.89411506,INC000001838730,TELEFONICA DEL PERU,91.90845830318626,-77.01615955,-12.17692687,CRG354,CRG3541206
-77.03276979,-11.91336503,INC000001846562,TELEFONICA DEL PERU,91.8947998312933,-77.01616501,-12.17693219,CRG354,CRG3541207
-77.032767,-12.124985,INC000001846023,TELEFONICA DEL PERU,91.74499670278419,-77.01616936,-12.17693756,CRG354,CRG3541208
-77.032767,-12.1115949,INC000001847680,TELEFONICA DEL PERU,91.75446785491961,-77.01617341,-12.17694182,CRG354,CRG3541301
-77.03274562,-12.08930796,INC000001835020,TELEFONICA DEL PERU,91.77021921773179,-77.01617794,-12.17694642,CRG354,CRG3541302
-77.03273356,-11.91083208,INC000001847729,TELEFONICA DEL PERU,91.8965684103147,-77.01618177,-12.17694949,CRG354,CRG3541303
-77.03272155,-11.91409377,INC000001851097,TELEFONICA DEL PERU,91.89424904583808,-77.0161862,-12.17695412,CRG354,CRG3541304
-77.03271993,-12.03009707,INC000001804922,TELEFONICA DEL PERU,91.81210234848794,-77.01619015,-12.17695809,CRG354,CRG3541305
-77.03269764,-11.91396813,INC000001848479,TELEFONICA DEL PERU,91.89432184087495,-77.01619571,-12.17696273,CRG354,CRG3541306
-77.03269225,-11.91336271,INC000001851375,TELEFONICA DEL PERU,91.89474693618601,-77.01620008,-12.17696713,CRG354,CRG3541307
-77.03267585,-11.89528188,INC000001847364,TELEFONICA DEL PERU,91.90754571895457,-77.01620467,-12.17697159,CRG354,CRG3541308
-77.03266128,-12.02195006,INC000001813664,TELEFONICA DEL PERU,91.8178290661627,-77.0162101,-12.17697613,CRG354,CRG3541401
-77.032636,-12.0555281,INC000001850071,TELEFONICA DEL PERU,91.79404621957566,-77.01621486,-12.17698014,CRG354,CRG3541402
-77.0326244,-12.0143985,INC000001774337,TELEFONICA DEL PERU,91.82314922747672,-77.01621895,-12.17698415,CRG354,CRG3541403
-77.032607,-12.023519,INC000001850797,TELEFONICA DEL PERU,91.8166810149189,-77.01622352,-12.17698834,CRG354,CRG3541404
-77.03259188,-12.10924764,INC000001843549,TELEFONICA DEL PERU,91.7558753339113,-77.01604895,-12.17699997,CRG354,CRG3541405
-77.03258879,-12.02747329,INC000001815322,TELEFONICA DEL PERU,91.81373814048997,-77.01605325,-12.17700317,CRG354,CRG3541406
-77.03258848,-12.0574259,INC000001843743,TELEFONICA DEL PERU,91.79253908728656,-77.01605729,-12.17700707,CRG354,CRG3541407
-77.03252512,-11.88945679,INC000001846590,TELEFONICA DEL PERU,91.9114377344673,-77.01606126,-12.1770105,CRG354,CRG3541408
-77.03249364,-12.03714979,INC000001837018,TELEFONICA DEL PERU,91.80682163709892,-77.01606517,-12.17701542,CRG354,CRG3541501
-77.03245671,-12.11463115,INC000001845774,TELEFONICA DEL PERU,91.75197167969601,-77.0160687,-12.17701969,CRG354,CRG3541502
-77.03244886,-12.05629386,INC000001829230,TELEFONICA DEL PERU,91.79324082925608,-77.01607395,-12.17702478,CRG354,CRG3541503
-77.032443,-11.91423,INC000001850932,TELEFONICA DEL PERU,91.89382665340065,-77.01607793,-12.17702863,CRG354,CRG3541504
-77.0324395,-12.02792,INC000001752968,TELEFONICA DEL PERU,91.81331569736416,-77.01608161,-12.17703271,CRG354,CRG3541505
-77.0324371,-11.91369806,INC000001849073,TELEFONICA DEL PERU,91.89419997683736,-77.016086,-12.17703583,CRG354,CRG3541506
-77.03243066,-12.09744767,INC000001815076,TELEFONICA DEL PERU,91.76410901907047,-77.01608901,-12.1770399,CRG354,CRG3541507
-77.0323925,-11.91336559,INC000001846803,TELEFONICA DEL PERU,91.89440407191233,-77.0160932,-12.17704301,CRG354,CRG3541508
-77.03239217,-11.91499125,INC000001846031,TELEFONICA DEL PERU,91.8932532223437,-77.01609758,-12.17704588,CRG354,CRG3541601
-77.03238936,-12.12740066,INC000001683165,TELEFONICA DEL PERU,91.74289379716166,-77.01610184,-12.17705017,CRG354,CRG3541602
-77.032387,-11.913354,INC000001830374,TELEFONICA DEL PERU,91.89440950786577,-77.0161058,-12.17705409,CRG354,CRG3541603
-77.03236555,-12.11757148,INC000001841727,TELEFONICA DEL PERU,91.74982944865367,-77.01610983,-12.17705795,CRG354,CRG3541604
-77.03235785,-12.13069494,INC000001834576,TELEFONICA DEL PERU,91.7405410670831,-77.01611244,-12.17706145,CRG354,CRG3541605
-77.03235048,-12.11859105,INC000001846661,TELEFONICA DEL PERU,91.74909771645808,-77.01611779,-12.17706577,CRG354,CRG3541606
-77.03234965,-12.02768235,INC000001838806,TELEFONICA DEL PERU,91.81342180756842,-77.01612024,-12.17706949,CRG354,CRG3541607
-77.03234408,-12.16777944,INC000001838602,TELEFONICA DEL PERU,91.71430623061849,-77.01612365,-12.17707274,CRG354,CRG3541608
-77.032338,-12.028983,INC000001676108,TELEFONICA DEL PERU,91.81441718224013,-77.017219,-12.17544643,CRG355,CRG3550101
-77.032333,-11.89877,INC000001842404,TELEFONICA DEL PERU,91.90659218635763,-77.01684346,-12.17511909,CRG355,CRG3550102
-77.032332,-11.91411,INC000001849558,TELEFONICA DEL PERU,91.89567182683216,-77.01649546,-12.17484278,CRG355,CRG3550103
-77.03232757,-11.9139818,INC000001845924,TELEFONICA DEL PERU,91.89573250697504,-77.01621266,-12.17459719,CRG355,CRG3550104
-77.03231906,-12.11443525,INC000001849783,TELEFONICA DEL PERU,91.75380071210328,-77.01589385,-12.17431557,CRG355,CRG3550105
-77.03230035,-12.0150465,INC000001816257,TELEFONICA DEL PERU,91.82408092644224,-77.01548385,-12.17395484,CRG355,CRG3550106
-77.03228029,-12.04731789,INC000001837785,TELEFONICA DEL PERU,91.80072348806436,-77.01555053,-12.17473192,CRG355,CRG3550207
-77.032233,-12.127309,INC000001839397,TELEFONICA DEL PERU,91.74405886037944,-77.01519483,-12.17443001,CRG355,CRG3550208
-77.03223245,-12.05727482,INC000001851465,TELEFONICA DEL PERU,91.79358884234321,-77.01497765,-12.17423529,CRG355,CRG3550209
-77.032208,-12.033074,INC000001811635,TELEFONICA DEL PERU,91.81067331206397,-77.0147515,-12.17404488,CRG355,CRG3550210
-77.03220416,-11.9133641,INC000001847544,TELEFONICA DEL PERU,91.89599209398843,-77.01519409,-12.1737036,CRG355,CRG3550311
-77.03215656,-12.01900197,INC000001851025,TELEFONICA DEL PERU,91.82183236592275,-77.01605721,-12.17360501,CRG355,CRG3550312
-77.03209855,-11.91475196,INC000001845706,TELEFONICA DEL PERU,91.89552359824177,-77.0158143,-12.17349126,CRG355,CRG3550313
-77.03209157,-12.02745187,INC000001725038,TELEFONICA DEL PERU,91.81613151836865,-77.01609451,-12.17318058,CRG355,CRG3550314
-77.03207436,-12.11496526,INC000001842537,TELEFONICA DEL PERU,91.75374076120006,-77.0169801,-12.1747123,CRG355,CRG3550415
-77.03204,-11.89936,INC000001840613,TELEFONICA DEL PERU,91.90672817219466,-77.01723675,-12.17443589,CRG355,CRG3550416
-77.03202443,-12.11396464,INC000001841818,TELEFONICA DEL PERU,91.75512110753738,-77.01809515,-12.17482674,CRG355,CRG3550417
-77.03200462,-12.0090585,INC000001816701,TELEFONICA DEL PERU,91.82928765057281,-77.01766182,-12.17447179,CRG355,CRG3550418
-77.03200171,-12.13010484,INC000001845932,TELEFONICA DEL PERU,91.74364968027761,-77.0174446,-12.1742312,CRG355,CRG3550419
-77.03198986,-11.91362984,INC000001851678,TELEFONICA DEL PERU,91.89759187766633,-77.01832712,-12.17410071,CRG355,CRG3550520
-77.03198744,-12.07772497,INC000001851398,TELEFONICA DEL PERU,91.78122110006451,-77.01784307,-12.1738838,CRG355,CRG3550521
-77.03196063,-12.07514694,INC000001674770,TELEFONICA DEL PERU,91.78280717501282,-77.01768596,-12.17403653,CRG355,CRG3550522
-77.03196024,-12.11396167,INC000001841387,TELEFONICA DEL PERU,91.75530122230204,-77.01713126,-12.17354614,CRG355,CRG3550523
-77.03194534,-11.91398131,INC000001847563,TELEFONICA DEL PERU,91.89555203198829,-77.0160154,-12.17427316,CRG355,CRG3550524
-77.03193148,-11.91338081,INC000001845888,TELEFONICA DEL PERU,91.89659935333363,-77.01645732,-12.17382172,CRG355,CRG3550525
-77.03190132,-11.89250246,INC000001816366,TELEFONICA DEL PERU,91.9120321959982,-77.01691518,-12.17334344,CRG355,CRG3550626
-77.03189765,-12.12483958,INC000001850922,TELEFONICA DEL PERU,91.74754196616765,-77.01665921,-12.17310332,CRG355,CRG3550627
-77.031887,-12.125843,INC000001840841,TELEFONICA DEL PERU,91.74680076659492,-77.01611602,-12.17259377,CRG355,CRG3550628
-77.03185865,-11.9139812,INC000001845611,TELEFONICA DEL PERU,91.89472338515102,-77.01508231,-12.17442407,CRG355,CRG3550901
-77.03182807,-12.07622474,INC000001813584,TELEFONICA DEL PERU,91.78199069355888,-77.01617686,-12.17246919,CRG355,CRG3550902
-77.031825,-12.0472255,INC000001846915,TELEFONICA DEL PERU,91.80173358898993,-77.0162713,-12.17366146,CRG355,CRG3551101
-77.03182324,-12.13103531,INC000001833776,TELEFONICA DEL PERU,91.74537024900324,-77.01937446,-12.17261877,CRG356,CRG3560101
-77.031812,-12.0180159,INC000001835172,TELEFONICA DEL PERU,91.82537001338021,-77.01970417,-12.17289511,CRG356,CRG3560102
-77.0317912,-12.1036542,INC000001815985,TELEFONICA DEL PERU,91.76474684185982,-77.01951288,-12.17271277,CRG356,CRG3560103
-77.03178892,-11.90085635,INC000001840498,TELEFONICA DEL PERU,91.90836079380227,-77.01963567,-12.17277749,CRG356,CRG3560104
-77.031775,-12.039031,INC000001822999,TELEFONICA DEL PERU,91.8098512159018,-77.01886984,-12.17293347,CRG356,CRG3560105
-77.03176668,-12.04043554,INC000001851037,TELEFONICA DEL PERU,91.8091479239237,-77.01906777,-12.17271183,CRG356,CRG3560206
-77.03175762,-12.02737607,INC000001678988,TELEFONICA DEL PERU,91.81858066773046,-77.0189061,-12.17227273,CRG356,CRG3560207
-77.03174048,-12.05639253,INC000001851836,TELEFONICA DEL PERU,91.79722728726755,-77.01846978,-12.17297502,CRG356,CRG3560208
-77.03173659,-12.04062671,INC000001841988,TELEFONICA DEL PERU,91.80861610058561,-77.01844623,-12.17262034,CRG356,CRG3560209
-77.03173454,-11.91264352,INC000001810844,TELEFONICA DEL PERU,91.89941444287676,-77.01842732,-12.17235364,CRG356,CRG3560210
-77.03168703,-12.04649661,INC000001849289,TELEFONICA DEL PERU,91.80475235044747,-77.01833695,-12.17204999,CRG356,CRG3560311
-77.03168338,-12.10201012,INC000001847647,TELEFONICA DEL PERU,91.76549582292677,-77.01798333,-12.1716599,CRG356,CRG3560312
-77.03168183,-12.06239778,INC000001844740,TELEFONICA DEL PERU,91.79251873490915,-77.01817834,-12.17327399,CRG356,CRG3560313
-77.03167965,-12.12702427,INC000001599716,TELEFONICA DEL PERU,91.74677961877802,-77.01784264,-12.17296195,CRG356,CRG3560314
-77.03166903,-11.91391687,INC000001845804,TELEFONICA DEL PERU,91.89761499785864,-77.01757401,-12.17270304,CRG356,CRG3560315
-77.03166894,-11.9154368,INC000001844596,TELEFONICA DEL PERU,91.89690827663068,-77.01754361,-12.17214813,CRG356,CRG3560316
-77.03165748,-11.91463776,INC000001846191,TELEFONICA DEL PERU,91.89710286971848,-77.01730032,-12.17241879,CRG356,CRG3560417
-77.03162736,-12.08960251,INC000001847952,TELEFONICA DEL PERU,91.77273587472794,-77.01723452,-12.17303,CRG356,CRG3560418
-77.03159149,-12.01840636,INC000001834403,TELEFONICA DEL PERU,91.8230726518776,-77.01694483,-12.17277044,CRG356,CRG3560419
-77.0315912,-12.1056143,INC000001786364,TELEFONICA DEL PERU,91.7613719989851,-77.01641469,-12.172225,CRG356,CRG3560420
-77.03158412,-12.1261783,INC000001851936,TELEFONICA DEL PERU,91.74681065957786,-77.01672976,-12.17255547,CRG356,CRG3560421
-77.0315834,-12.0637548,INC000001851096,TELEFONICA DEL PERU,91.79114347030148,-77.01674489,-12.17232733,CRG356,CRG3560522
-77.03157218,-11.91473256,INC000001845634,TELEFONICA DEL PERU,91.89708897506398,-77.01704108,-12.17199781,CRG356,CRG3560523
-77.03154399,-12.10289361,INC000001848637,TELEFONICA DEL PERU,91.76423030989008,-77.01728435,-12.17172716,CRG356,CRG3560524
-77.031499,-12.125506,INC000001849172,TELEFONICA DEL PERU,91.74993890008096,-77.01814609,-12.17013492,CRG356,CRG3560525
-77.03149702,-12.02265594,INC000001815702,TELEFONICA DEL PERU,91.8215228066545,-77.01764931,-12.1713175,CRG356,CRG3560626
-77.031493,-11.913391,INC000001846605,TELEFONICA DEL PERU,91.89922269825193,-77.01874185,-12.17194919,CRG356,CRG3560701
-77.03149232,-12.09296469,INC000001849264,TELEFONICA DEL PERU,91.77207893106117,-77.01872348,-12.17194933,CRG356,CRG3560702
-77.031471,-12.11001054,INC000001842585,TELEFONICA DEL PERU,91.75956020215366,-77.01852946,-12.17238482,CRG356,CRG3560801
-77.03146987,-12.09238069,INC000001815745,TELEFONICA DEL PERU,91.7716301454746,-77.01858831,-12.17301118,CRG356,CRG3560802
-77.03146451,-11.91501365,INC000001847069,TELEFONICA DEL PERU,91.89609861317341,-77.01670584,-12.17267471,CRG356,CRG3560901
-77.03145234,-12.11633298,INC000001850658,TELEFONICA DEL PERU,91.75357130739408,-77.01635739,-12.17233826,CRG356,CRG3560902
-77.03144604,-12.12413551,INC000001778029,TELEFONICA DEL PERU,91.75126808297439,-77.01861952,-12.17004658,CRG356,CRG3561001
-77.03141764,-12.11286893,INC000000539176,TELEFONICA DEL PERU,91.76152393957229,-77.01962934,-12.16779356,CRG357,CRG3570101
-77.0314161,-12.0109539,INC000001843322,TELEFONICA DEL PERU,91.83390239027541,-77.01958308,-12.16737552,CRG357,CRG3570102
-77.03140419,-12.02852375,INC000001846439,TELEFONICA DEL PERU,91.82224176320317,-77.0202224,-12.16690551,CRG357,CRG3570103
-77.03139706,-12.11440835,INC000001850209,TELEFONICA DEL PERU,91.76227033751722,-77.02140306,-12.16695152,CRG357,CRG3570104
-77.0313504,-11.91501522,INC000001845995,TELEFONICA DEL PERU,91.90345828067163,-77.02142444,-12.16686765,CRG357,CRG3570105
-77.03133589,-12.05210273,INC000001850952,TELEFONICA DEL PERU,91.80614738837058,-77.02110033,-12.16687683,CRG357,CRG3570106
-77.031328,-12.022646,INC000001851774,TELEFONICA DEL PERU,91.82671607861784,-77.02072666,-12.16689016,CRG357,CRG3570207
-77.031308,-12.041311,INC000001771774,TELEFONICA DEL PERU,91.8147494942335,-77.0214451,-12.16582876,CRG357,CRG3570208
-77.031307,-12.010973,INC000001825494,TELEFONICA DEL PERU,91.83607206002321,-77.02123871,-12.1658348,CRG357,CRG3570209
-77.03130216,-12.06514207,INC000001849446,TELEFONICA DEL PERU,91.7974988101263,-77.02092043,-12.16584413,CRG357,CRG3570210
-77.03129407,-12.01755959,INC000001849909,TELEFONICA DEL PERU,91.83141607042626,-77.02054931,-12.1651218,CRG357,CRG3570311
-77.03128964,-12.075607,INC000001847108,TELEFONICA DEL PERU,91.79033316148427,-77.02054931,-12.1651218,CRG357,CRG3570312
-77.03128429,-11.91339553,INC000001850499,TELEFONICA DEL PERU,91.90498859761287,-77.02056433,-12.16539572,CRG357,CRG3570313
-77.03127583,-12.11562371,INC000001850688,TELEFONICA DEL PERU,91.76104393460172,-77.01992631,-12.16587143,CRG357,CRG3570314
-77.03127071,-11.89456804,INC000001804314,TELEFONICA DEL PERU,91.91788342697264,-77.02041105,-12.16585723,CRG357,CRG3570415
-77.03122754,-12.12264134,INC000001848872,TELEFONICA DEL PERU,91.75656257825491,-77.02058689,-12.16580193,CRG357,CRG3570416
-77.03120574,-11.91400935,INC000001849681,TELEFONICA DEL PERU,91.9040892438488,-77.02060121,-12.16601233,CRG357,CRG3570417
-77.03120243,-11.89763645,INC000001838539,TELEFONICA DEL PERU,91.91545262802835,-77.02060838,-12.16635094,CRG357,CRG3570418
-77.03115627,-11.94352038,INC000001849274,TELEFONICA DEL PERU,91.88274422496022,-77.02138729,-12.16737651,CRG357,CRG3570419
-77.03115259,-12.02079841,INC000001834348,TELEFONICA DEL PERU,91.82802405640209,-77.02138729,-12.16737651,CRG357,CRG3570520
-77.031139,-12.060276,INC000001836792,TELEFONICA DEL PERU,91.79984453997443,-77.02106037,-12.16737445,CRG357,CRG3570521
-77.031139,-12.060276,INC000001847956,TELEFONICA DEL PERU,91.79984453997443,-77.02106037,-12.16737445,CRG357,CRG3570522
-77.03113025,-12.04139213,INC000001790497,TELEFONICA DEL PERU,91.81261305645823,-77.02063984,-12.16778711,CRG357,CRG3570523
-77.03112404,-12.02033776,INC000001818604,TELEFONICA DEL PERU,91.82767067141344,-77.02063307,-12.16755406,CRG357,CRG3570624
-77.03111829,-11.9133993,INC000001845627,TELEFONICA DEL PERU,91.90356841414398,-77.02071272,-12.16738708,CRG357,CRG3570625
-77.0311133,-11.91423288,INC000001815869,TELEFONICA DEL PERU,91.9030018649588,-77.02062452,-12.16725958,CRG357,CRG3570626
-77.03110989,-12.10717336,INC000001844633,TELEFONICA DEL PERU,91.76623036250373,-77.02299235,-12.16989282,CRG358,CRG3580101
-77.0311,-12.0455,INC000001837901,TELEFONICA DEL PERU,91.80986171943181,-77.02299235,-12.16989282,CRG358,CRG3580102
-77.0311,-12.0455,INC000001846246,TELEFONICA DEL PERU,91.80983677834016,-77.02264915,-12.16958431,CRG358,CRG3580103
-77.03108774,-12.16868205,INC000001781158,TELEFONICA DEL PERU,91.72229197442861,-77.02234051,-12.16983714,CRG358,CRG3580104
-77.0310877,-11.891567,INC000001745690,TELEFONICA DEL PERU,91.91843929385452,-77.02234051,-12.16983714,CRG358,CRG3580105
-77.031069,-12.031305,INC000001840005,TELEFONICA DEL PERU,91.81928082105992,-77.02221392,-12.16997058,CRG358,CRG3580206
-77.03105954,-12.02540331,INC000001808081,TELEFONICA DEL PERU,91.82296631463315,-77.02187753,-12.1703204,CRG358,CRG3580207
-77.03104342,-12.04078051,INC000001809436,TELEFONICA DEL PERU,91.81181186150606,-77.02208224,-12.17089215,CRG358,CRG3580208
-77.03103304,-12.04140586,INC000001801855,TELEFONICA DEL PERU,91.8113424696389,-77.02174027,-12.17057709,CRG358,CRG3580209
-77.03101527,-12.0860624,INC000000025448,TELEFONICA DEL PERU,91.78051003540743,-77.02175094,-12.16948294,CRG358,CRG3580310
-77.031013,-12.168795,INC000001850538,TELEFONICA DEL PERU,91.72199286910346,-77.02175094,-12.16948294,CRG358,CRG3580311
-77.03101203,-12.07739945,INC000001852019,TELEFONICA DEL PERU,91.78612623199612,-77.0213995,-12.16985396,CRG358,CRG3580312
-77.03099956,-12.06815729,INC000001841449,TELEFONICA DEL PERU,91.79237081919786,-77.02120128,-12.17006049,CRG358,CRG3580313
-77.03099849,-12.09762709,INC000001848312,TELEFONICA DEL PERU,91.77179256053316,-77.02064807,-12.16912019,CRG358,CRG3580314
-77.03099351,-12.03447568,INC000001846099,TELEFONICA DEL PERU,91.81694334778993,-77.0209708,-12.16878157,CRG358,CRG3580315
-77.03097337,-12.08184024,INC000001810238,TELEFONICA DEL PERU,91.78392240532446,-77.02124869,-12.16833665,CRG358,CRG3580416
-77.03095582,-12.0150505,INC000001830664,TELEFONICA DEL PERU,91.83117754178049,-77.02124869,-12.16833665,CRG358,CRG3580417
-77.0309523,-11.91340308,INC000001830883,TELEFONICA DEL PERU,91.90324243955266,-77.02231009,-12.16928258,CRG358,CRG3580418
-77.0309523,-11.91340308,INC000001846626,TELEFONICA DEL PERU,91.90323271106416,-77.0219911,-12.16897616,CRG358,CRG3580419
-77.03092374,-12.1696415,INC000001842072,TELEFONICA DEL PERU,91.72185940391357,-77.0219911,-12.16897616,CRG358,CRG3580420
-77.03091917,-12.08042787,INC000001845731,TELEFONICA DEL PERU,91.78491930157664,-77.02166079,-12.16869844,CRG358,CRG3580521
-77.030914,-12.080464,INC000001845614,TELEFONICA DEL PERU,91.7848211432348,-77.02172845,-12.16886374,CRG358,CRG3580522
-77.0309108,-11.91340402,INC000001848434,TELEFONICA DEL PERU,91.9029104949898,-77.02160019,-12.16899787,CRG358,CRG3580523
-77.03090845,-12.0126135,INC000001812976,TELEFONICA DEL PERU,91.83238232580432,-77.02141444,-12.16919213,CRG358,CRG3580524
-77.03089177,-12.04651143,INC000001841187,TELEFONICA DEL PERU,91.80809559664522,-77.02121986,-12.16939563,CRG358,CRG3580525
-77.03089074,-12.12536288,INC000001847860,TELEFONICA DEL PERU,91.75193848046297,-77.02096562,-12.16966226,CRG358,CRG3580526
-77.0308877,-11.9134461,INC000001836169,TELEFONICA DEL PERU,91.90170412008293,-77.02038964,-12.1694267,CRG358,CRG3580627
-77.03088669,-12.09489302,INC000001825003,TELEFONICA DEL PERU,91.77325203634256,-77.0207199,-12.169752,CRG358,CRG3580628
-77.03088474,-11.91401534,INC000001846117,TELEFONICA DEL PERU,91.90154783963065,-77.02205667,-12.17074714,CRG358,CRG3580901
-77.03084906,-12.02606738,INC000001834031,TELEFONICA DEL PERU,91.8203744863076,-77.02008929,-12.17132172,CRG359,CRG3590101
-77.030844,-12.051852,INC000001842716,TELEFONICA DEL PERU,91.80140649786387,-77.01959337,-12.17183679,CRG359,CRG3590102
-77.030841,-12.078505,INC000001848127,TELEFONICA DEL PERU,91.78217700236637,-77.01933876,-12.17210122,CRG359,CRG3590103
-77.03084067,-12.08099465,INC000001847732,TELEFONICA DEL PERU,91.7802419294247,-77.01923547,-12.17224303,CRG359,CRG3590104
-77.03083238,-11.91410145,INC000001846521,TELEFONICA DEL PERU,91.89850039372391,-77.02004096,-12.17290291,CRG359,CRG3590105
-77.03080291,-12.07979068,INC000001834836,TELEFONICA DEL PERU,91.78114357181852,-77.01962277,-12.17252261,CRG359,CRG3590106
-77.03078373,-12.12412582,INC000001842007,TELEFONICA DEL PERU,91.750154372188,-77.01996721,-12.17231784,CRG359,CRG3590207
-77.030776,-12.039055,INC000001821586,TELEFONICA DEL PERU,91.81080183855696,-77.02028754,-12.17198514,CRG359,CRG3590208
-77.030735,-12.032545,INC000001816553,TELEFONICA DEL PERU,91.81619637727299,-77.02125569,-12.17180038,CRG359,CRG3590209
-77.030735,-12.032545,INC000001851268,TELEFONICA DEL PERU,91.81615863357582,-77.0208643,-12.17146164,CRG359,CRG3590210
-77.03072573,-12.12441724,INC000001850280,TELEFONICA DEL PERU,91.75110048195612,-77.0204376,-12.17110053,CRG359,CRG3590211
-77.03069845,-12.06076164,INC000001845680,TELEFONICA DEL PERU,91.79610117134173,-77.02007205,-12.17075564,CRG359,CRG3590212
-77.03069845,-12.06076164,INC000001845687,TELEFONICA DEL PERU,91.79849860362864,-77.02079979,-12.16809143,CRG359,CRG3590313
-77.03068679,-12.033266,INC000001827536,TELEFONICA DEL PERU,91.81745575586977,-77.02045905,-12.16844877,CRG359,CRG3590314
-77.03067909,-12.12356014,INC000001841970,TELEFONICA DEL PERU,91.75319759830697,-77.02020649,-12.16871364,CRG359,CRG3590315
-77.030678,-11.91448811,INC000001850851,TELEFONICA DEL PERU,91.90091497908261,-77.02001565,-12.16891378,CRG359,CRG3590316
-77.03067793,-11.94364829,INC000001849506,TELEFONICA DEL PERU,91.88111855093231,-77.02035556,-12.16803755,CRG359,CRG3590317
-77.03067069,-12.1043423,INC000001831641,TELEFONICA DEL PERU,91.76711591513002,-77.0200171,-12.16805643,CRG359,CRG3590418
-77.03066,-11.916478,INC000001848182,TELEFONICA DEL PERU,91.89961252907035,-77.01967259,-12.1683995,CRG359,CRG3590419
-77.03065845,-12.05110552,INC000001774310,TELEFONICA DEL PERU,91.80402566068292,-77.01970977,-12.16880842,CRG359,CRG3590420
-77.03058856,-11.91501668,INC000001851515,TELEFONICA DEL PERU,91.89983639701073,-77.0202203,-12.17002742,CRG359,CRG3590421
-77.03051024,-11.91362279,INC000001848482,TELEFONICA DEL PERU,91.9007532364661,-77.01994813,-12.169776,CRG359,CRG3590422
-77.0305034,-12.065092,INC000001831310,TELEFONICA DEL PERU,91.79348505322702,-77.01961256,-12.16946612,CRG359,CRG3590523
-77.03047312,-12.0134425,INC000001789181,TELEFONICA DEL PERU,91.83007887705077,-77.01926587,-12.16903377,CRG359,CRG3590524
-77.03045788,-11.91866052,INC000001848555,TELEFONICA DEL PERU,91.89653220914768,-77.01925692,-12.16995387,CRG359,CRG3590525
-77.03044929,-12.009488,INC000001851877,TELEFONICA DEL PERU,91.83205921976322,-77.01952264,-12.17042696,CRG359,CRG3590526
-77.03040647,-12.0334095,INC000001844476,TELEFONICA DEL PERU,91.81476661592552,-77.01929517,-12.17066524,CRG359,CRG3590527
-77.03039315,-12.02796264,INC000001685738,TELEFONICA DEL PERU,91.81826688521095,-77.01905642,-12.17091533,CRG359,CRG3590528
-77.03039,-12.117422,INC000001843005,TELEFONICA DEL PERU,91.75491889704398,-77.01868217,-12.17060608,CRG359,CRG3590629
-77.030371,-12.078437,INC000001851679,TELEFONICA DEL PERU,91.78204404156372,-77.01871991,-12.17126783,CRG359,CRG3590630
-77.030363,-12.126455,INC000001850379,TELEFONICA DEL PERU,91.74794229867562,-77.01899513,-12.17172324,CRG359,CRG3590631
-77.03036,-12.056087,INC000001459279,TELEFONICA DEL PERU,91.79817837158475,-77.0193097,-12.17139571,CRG359,CRG3590632
-77.030359,-12.029015,INC000001842349,TELEFONICA DEL PERU,91.81776631719053,-77.0196066,-12.17108661,CRG359,CRG3590633
-77.03035746,-12.0140385,INC000001850366,TELEFONICA DEL PERU,91.82999483106502,-77.01972646,-12.16890139,CRG359,CRG3590904
-77.03035147,-11.876161,INC000001844192,TELEFONICA DEL PERU,91.926733486734,-77.0194723,-12.16993733,CRG359,CRG3591101
-77.03035068,-11.90363957,INC000001845328,TELEFONICA DEL PERU,91.90700439985544,-77.01968879,-12.17052034,CRG359,CRG3591102
