longitude,latitude,TROBA,CODIGO,df_index
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1325
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1326
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1327
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1328
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1329
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1330
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1331
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1332
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1333
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1334
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1335
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1336
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1337
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1338
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1339
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1340
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1341
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1342
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1343
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1344
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1345
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1346
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1347
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1348
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1349
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1350
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1351
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1352
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1353
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1354
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1355
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1356
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1357
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1358
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1359
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1360
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1361
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1362
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1363
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1364
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1365
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1366
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1367
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1368
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1369
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1370
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1371
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1372
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1373
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1374
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1375
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1376
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1377
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1378
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1379
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1380
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1381
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1382
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1383
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1384
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1385
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1386
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1387
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1388
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1389
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1390
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1391
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1392
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1393
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1394
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1395
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1396
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1397
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1398
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1399
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1400
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1401
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1402
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1403
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1404
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1405
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1406
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1407
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1408
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1409
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1410
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1411
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1412
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1413
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1414
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1415
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1416
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1417
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1418
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1419
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1420
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1421
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1422
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1423
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1424
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1425
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1426
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1427
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1428
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1429
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1430
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1431
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1432
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1433
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1434
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1435
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1436
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1437
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1438
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1439
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1440
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1441
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1442
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1443
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1444
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1445
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1446
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1447
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1448
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1449
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1450
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1451
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1452
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1453
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1454
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1455
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1456
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1457
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1458
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1459
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1460
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1461
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1462
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1463
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1464
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1465
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1466
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1467
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1468
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1469
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1470
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1471
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1472
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1473
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1474
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1475
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1476
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1477
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1478
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1479
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1480
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1481
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1482
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1483
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1484
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1485
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1486
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1487
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1488
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1489
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1490
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1491
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1492
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1493
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1494
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1495
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1496
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1497
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1498
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1499
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1500
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1501
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1502
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1503
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1504
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1505
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1506
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1507
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1508
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1509
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1510
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1511
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1512
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1513
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1514
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1515
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1516
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1517
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1518
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1519
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1520
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1521
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1522
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1523
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1524
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1525
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1526
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1527
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1528
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1529
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1530
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1531
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1532
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1533
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1534
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1535
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1536
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1537
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1538
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1539
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1540
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1541
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1542
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1543
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1544
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1545
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1546
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1547
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1548
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1549
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1550
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1551
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1552
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1553
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1554
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1555
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1556
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1557
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1558
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1559
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1560
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1561
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1562
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1563
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1564
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1565
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1566
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1567
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1568
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1569
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1570
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1571
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1572
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1573
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1574
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1575
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1576
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1577
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1578
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1579
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1580
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1581
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1582
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1583
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1584
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1585
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1586
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1587
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1588
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1589
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1590
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1591
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1592
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1593
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1594
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1595
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1596
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1597
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1598
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1599
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1600
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1601
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1602
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1603
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1604
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1605
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1606
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1607
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1608
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1609
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1610
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1611
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1612
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1613
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1614
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1615
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1616
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1617
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1618
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1619
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1620
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1621
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1622
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1623
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1624
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1625
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1626
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1627
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1628
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1629
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1630
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1631
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1632
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1633
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1634
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1635
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1636
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1637
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1638
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1639
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1640
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1641
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1642
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1643
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1644
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1645
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1646
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1647
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1648
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1649
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1650
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1651
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1652
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1653
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1654
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1655
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1656
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1657
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1658
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1659
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1660
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1661
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1662
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1663
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1664
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1665
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1666
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1667
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1668
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1669
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1670
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1671
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1672
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1673
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1674
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1675
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1676
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1677
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1678
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1679
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1680
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1681
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1682
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1683
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1684
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1685
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1686
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1687
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1688
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1689
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1690
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1691
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1692
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1693
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1694
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1695
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1696
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1697
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1698
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1699
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1700
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1701
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1702
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1703
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1704
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1705
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1706
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1707
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1708
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1709
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1710
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1711
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1712
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1713
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1714
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1715
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1716
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1717
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1718
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1719
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1720
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1721
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1722
-1.3443151232878021,-0.21193780175776056,BAG804,BAG8040437,1723
